id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
6171,Men,apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Lee Men's Indigo Blue White T-shirt
47256,Men,apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,FCUK Underwear Men Black Brief
26053,Men,apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
12266,Men,apparel,Topwear,Shirts,Blue,Winter,2011.0,Formal,Genesis Blue Formal Shirt
42516,Women,apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Mother Earth Women Blue Kurti
30136,Men,apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Flying Machine Men Printed Navy Blue T-shirt
27181,Men,apparel,Bottomwear,Trousers,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Trousers
7291,Men,apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Mickey Men's Donald Salute Star Brown T-shirt
35444,Girls,apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Doodle Girls Pink Top
51101,Women,apparel,Saree,Sarees,Green,Summer,2012.0,Ethnic,Satya Paul Green Printed Saree
17714,Men,apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Reid & Taylor Men Check Red Shirt
34596,Women,apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Tonga Women Navy Lace Shirt
47064,Women,apparel,Bottomwear,Patiala,Orange,Summer,2012.0,Ethnic,Shree Women Orange & Red Patiala
15043,Men,apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,ADIDAS Men Solid Black Jackets
45733,Women,apparel,Topwear,Kurtas,Magenta,Summer,2012.0,Ethnic,Folklore Women Magenta Kurta
41393,Men,apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Wrangler Men Purple Shirt
48448,Men,apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,French Connection Men Purple T-shirt
23979,Men,apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Blue Striped Shirt
12602,Unisex,apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Tantra Unisex Printed Green Tshirts
42172,Men,apparel,Topwear,Tshirts,Red,Winter,2016.0,Casual,Status Quo Men Red T-shirt
23145,Women,apparel,Topwear,Sweatshirts,Off White,Fall,2011.0,Casual,Quechua Women  Fleece Off-White Sweatshirt
59708,Women,apparel,Innerwear,Briefs,White,Summer,2014.0,Casual,Avirate White & Lavender Brief
21612,Women,apparel,Innerwear,Bra,Skin,Summer,2014.0,Casual,Enamor Women Smooth Skin Bra
44285,Men,apparel,Innerwear,Trunk,Black,Summer,2016.0,Casual,FCUK Underwear Men Black & White Trunks
37777,Men,apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,John Players Men Check Green Shirt
11087,Men,apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Green Check Shirt
24360,Women,apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Folklore Women Black Printed Kurta
40625,Women,apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Light Green Kurta
4242,Men,apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Probase Men's Winner Formula Navy T-shirt
36497,Women,apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Folklore Women White Kurta
15615,Men,apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Running Red Jerseys
21420,Women,apparel,Topwear,Tops,Blue,Winter,2012.0,Casual,Roxy Women Blue Top
53000,Women,apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari
37545,Boys,apparel,Innerwear,Innerwear Vests,Yellow,Summer,2012.0,Casual,Madagascar3 Boys Yellow Innerwear Vest
45959,Women,apparel,Topwear,Tops,Black,Fall,2012.0,Casual,Tokyo Talkies Women Black Top
40417,Women,apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Tonga Women Beige & Purple Top
24152,Women,apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Aurelia Women Purple Kurta
10367,Men,apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Men Checks Purple Shirts
54225,Men,apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Highlander Men Khaki Chinos
30760,Men,apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Fabindia Men Printed Red Kurta
3067,Women,apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Tantra Women Right Now Grey T-shirt
18936,Men,apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Levi's Men Graphic Print Green Tshirt
43054,Men,apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Nike Men Green Portugal Football T-shirt
27511,Women,apparel,Innerwear,Briefs,Pink,Summer,2017.0,Casual,Jockey Lace Stretch Pink Bikini Brief
31474,Men,apparel,Bottomwear,Trousers,Brown,Fall,2012.0,Casual,Black Coffee  Brown Formal Trousers
50443,Men,apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Chromozome Men Navy Blue Brief
28559,Men,apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Blow up Red T-shirt
34106,Girls,apparel,Topwear,Tops,White,Summer,2012.0,Casual,Doodle Girls Printed White Top
22063,Women,apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Vishudh Women Printed White and Navy Blue Kurta
51591,Women,apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Wrangler Women Navy Blue Giselle Jeans
4084,Men,apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Inkfruit Men's Chotu Chai La White T-shirt
37783,Men,apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,John Players Men Navy Blue Shirt
5156,Women,apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Wrangler Women's Hippie White T-shirt
11073,Men,apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Scullers Men Stripes Black Sweaters
24394,Women,apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Folklore Women Black Printed Kurta
25848,Women,apparel,Topwear,Kurtis,Green,Summer,2012.0,Ethnic,Diva Women Printed Green Kurti
52126,Girls,apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Doodle Girls Red Printed Top
14733,Men,apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Arrow Men Stripes White Shirts
11241,Women,apparel,Bottomwear,Jeans,Grey,Fall,2011.0,Casual,Flying Machine Women Veron Grey Jeans
13516,Women,apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Palm Tree Kids Girl Washed Blue Skirts
2141,Men,apparel,Topwear,Tshirts,Green,Spring,2011.0,Casual,Basics Men Green T-shirt
30794,Men,apparel,Topwear,Shirts,White,Summer,2012.0,Ethnic,Fabindia Men Printed White Shirt
43266,Women,apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aneri Women Blue Kurta
50671,Men,apparel,Loungewear and Nightwear,Lounge Pants,Charcoal,Fall,2016.0,Sports,Chromozome Men Charcoal Melange Ranger Lounge Pants S-5429
16064,Men,apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Highlander Men Black Trousers
19810,Men,apparel,Topwear,Sweatshirts,Purple,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Purple Sweatshirt
7433,Men,apparel,Bottomwear,Shorts,Navy Blue,Summer,2011.0,Casual,Proline Men Navy Shorts
20162,Men,apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Wrangler Men Neon Brown Shirt
53490,Women,apparel,Innerwear,Bra,Black,Summer,2018.0,Casual,Amante Black Push-Up Bra BFCV11
41969,Boys,apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Surfs Up Red T-shirt
40087,Men,apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black Polo T-Shirt
57030,Women,apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Forever New Women Pink Top
11625,Women,apparel,Topwear,Kurtas,Red,Summer,2011.0,Ethnic,W Women Printed Red Kurtas
59996,Women,apparel,Dress,Dresses,Purple,Summer,2014.0,Casual,Avirate Black & Purple Dress
31222,Women,apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Puma Women Essential Workout Black Track Pants
26295,Men,apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Proline Men Red Striped Polo T-shirt
19448,Men,apparel,Topwear,Tshirts,Cream,Fall,2011.0,Casual,Quiksilver Men Cream Striped T-shirt
27347,Women,apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Tantra Women 3G Red T-shirt
8823,Men,apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Spykar Men Range Solid Black Shirts
16400,Men,apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Levis Men Grey & Navy Blue Striped Shirt
6185,Men,apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Lee Men's Hentry Smoke Grey T-shirt
12292,Men,apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Genesis Men Check Blue Shirts
2717,Girls,apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Disney Kids Girls  Kidswear
28901,Women,apparel,Innerwear,Briefs,Purple,Fall,2012.0,Casual,Enamor Women Purple Briefs
13340,Women,apparel,Bottomwear,Skirts,Black,Fall,2011.0,Casual,Gini and Jony Kids Girls Solid Black Skirts
27175,Men,apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Shirt
7265,Men,apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Scullers Men's Scul White T-shirt
22407,Men,apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mark Taylor Men Striped White Shirt
49936,Men,apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Hanes Men White Classic U-Neck Vest
16632,Men,apparel,Topwear,Tshirts,Red,Summer,2016.0,Casual,Facit Men Smart Red Tshirt
50027,Women,apparel,Bottomwear,Leggings,Brown,Winter,2015.0,Casual,Hanes Women Brown ComfortSoft Waistband Cotton Stretch Full Leggings
27949,Men,apparel,Innerwear,Trunk,Grey,Summer,2016.0,Casual,Jockey CSM Men Comfort Stretch Grey Trunks CS04
20350,Men,apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans
36235,Women,apparel,Topwear,Kurtas,Orange,Summer,2012.0,Ethnic,W Women Orange Kurta
57202,Women,apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Elle Women Blue Tunic
14959,Men,apparel,Topwear,Jackets,Grey,Fall,2011.0,Casual,Status Quo Men Solid Grey Jackets
33747,Women,apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Vero Moda Women Multi Coloured Top
11417,Men,apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Blue Tshirts
18135,Men,apparel,Loungewear and Nightwear,Lounge Shorts,Grey,Summer,2016.0,Casual,Crusoe Men Sport Dark Grey Shorts
17941,Men,apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Polo Striped Jersey Red Tshirt
3058,Men,apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Tantra Men's Cut The Crap Red T-shirt
3864,Men,apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Wrangler Men's Rodeo Sketch White T-shirt
29672,Men,apparel,Topwear,Shirts,Teal,Summer,2012.0,Casual,Indigo Nation Men Teal Shirt
24951,Women,apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,United Colors of Benetton Women Yellow T-shirt
53803,Men,apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Red T-shirt
40428,Women,apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Formal,Tonga Women Grey Formal Skirt
10358,Men,apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Polo Blue Tshirts
37748,Men,apparel,Topwear,Shirts,White,Summer,2012.0,Casual,John Players Men White Check Shirt
4873,Men,apparel,Topwear,Tshirts,Grey,Summer,2016.0,Casual,Levis Kids Boy's Danio Grey Kidswear
48477,Women,apparel,Dress,Dresses,Cream,Winter,2011.0,Casual,French Connection Women Cream Dress
18307,Men,apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Wills Lifestyle Men Check Brown Shirt
26408,Men,apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Turtle Men Check Grey Shirt
50488,Men,apparel,Innerwear,Trunk,Black,Winter,2016.0,Casual,Chromozome Men Black Trunks
6718,Men,apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Locomotive Men's Ribbed Neck Brown T-shirt
42971,Women,apparel,Bottomwear,Swimwear,Pink,Summer,2017.0,Casual,Amante Pink & Blue Swimwear
59353,Women,apparel,Topwear,Kurtas,Orange,Summer,2012.0,Ethnic,Vishudh Women Orange Printed  Kurta
15840,Women,apparel,Topwear,Kurtas,Yellow,Fall,2011.0,Ethnic,Visudh Mustard Printed Ethnic Kurta
12259,Men,apparel,Topwear,Shirts,Grey,Winter,2011.0,Formal,Genesis Grey Formal Shirt
42529,Women,apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Mother Earth Women Multi Coloured Kurta
9334,Women,apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Puma Women Heroes Graphic Black Tops
18763,Women,apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Arrow Woman Ariella White Shirt
29024,Men,apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Messi Navy Blue T-shirt
30935,Women,apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Printed Kurti
27982,Men,apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Jockey ZONE Men Zone Charcoal Brief US14
19483,Men,apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men GP Buddh Logo Polo Navy Blue Tshirts
6972,Women,apparel,Topwear,Tops,Mauve,Summer,2011.0,Casual,s.Oliver Women Printed Mauve Top
9106,Women,apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Forever New Women Brown Top
47269,Men,apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,FCUK Underwear Men Black Brief
4619,Women,apparel,Topwear,Tops,White,Summer,2011.0,Casual,Jealous 21 Women Design White Top
38156,Men,apparel,Topwear,Jackets,Green,Summer,2012.0,Casual,Wildcraft Men Green Fleece Sleeveless Jacket
24509,Women,apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Mother Earth Women Black Printed Kurta
1991,Women,apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,ADIDAS Womens Blue  Polo T-shirt
15088,Men,apparel,Topwear,Kurtis,Black,Fall,2011.0,Ethnic,Mother Earth Men Printed Black Kurtis
38390,Men,apparel,Topwear,Tshirts,White,Fall,2013.0,Casual,ADIDAS Men White Mumbai Indians Print T-shirt
41358,Men,apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Skanders Jeans
39242,Women,apparel,Loungewear and Nightwear,Nightdress,Pink,Summer,2017.0,Casual,Femella Women Pink Nightdress
11428,Women,apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women  Winter Black Animal Print Top
19645,Women,apparel,Topwear,Tops,Brown,Fall,2011.0,Casual,United Colors Of Benetton Women Brown Top
2728,Girls,apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Disney Kids Girl's Pink & White Pooh Kidswear
22438,Women,apparel,Topwear,Kurtis,Blue,Summer,2011.0,Ethnic,Global Desi Women Printed Blue Kurti
28102,Men,apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Jockey COMFPLUS Men Grey Y Front Briefs 8004
50018,Women,apparel,Bottomwear,Leggings,Black,Winter,2015.0,Casual,Hanes Women Black Comfortsoft Waistband Cotton - Stretch Lace Capri Leggings
27976,Men,apparel,Innerwear,Briefs,Charcoal,Winter,2016.0,Casual,Jockey Men Charcoal Zone Stretch Briefs
8020,Men,apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Fila Men's Single Tipped Woven Black Red Track Pant
19477,Men,apparel,Topwear,Jackets,Blue,Summer,2012.0,Casual,Quiksilver Men Casual Blue Jacket
27378,Men,apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Men Washed Blue Jeans
6986,Women,apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,s.Oliver Women's Department Refined Red T-shirt
7068,Women,apparel,Topwear,Tops,Black,Summer,2011.0,Casual,s.Oliver Women Black Tank  Top
57833,Men,apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Men Navy Blue T-shirt
13529,Men,apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Spykar Blue Stripes Tshirt
43259,Women,apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Aneri Women Purple Kurta
9596,Men,apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men Scul White Shirts
8444,Women,apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Jealous 21 Women Jealous Eirny Green Top Green T-shirt
49763,Women,apparel,Bottomwear,Leggings,Grey,Summer,2012.0,Casual,Vishudh Grey Leggings
19013,Women,apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Originals Women G Couple Black Tshirt
28754,Women,apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aurelia Women Printed Blue Kurta
17189,Men,apparel,Topwear,Shirts,Maroon,Winter,2016.0,Casual,U.S. Polo Assn. Men Checks Maroon Shirt
3890,Men,apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Wrangler Men's Motel Color Block White Blue T-shirt
52119,Women,apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Myntra Women Navy Blue Printed Top
45992,Women,apparel,Saree,Sarees,Pink,Summer,2012.0,Ethnic,Fabindia Pink Mangalgiri Saree
39414,Men,apparel,Topwear,Shirts,White,Summer,2012.0,Smart Casual,U.S. Polo Assn. Men Blue & White Checked Tailored Fit Smart Casual Shirt
52925,Women,apparel,Saree,Sarees,Lavender,Fall,2012.0,Ethnic,FNF Lavender Sari
44840,Men,apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White Trend T-shirt
24199,Men,apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Deni Yo Men Slim Fit Blue Jeans
5169,Men,apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Ed Hardy Men's Brave Hearts Stay True Grey T-shirt
4887,Women,apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Levis Kids Girl's Dana Pink Kidswear
5955,Men,apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Locomotive Men Yellow Checked Shirt
48483,Women,apparel,Dress,Dresses,Blue,Winter,2011.0,Casual,French Connection Women Blue Dress
30599,Men,apparel,Bottomwear,Shorts,Red,Summer,2012.0,Sports,Nike Men Hustle Reversible Red Shorts
34905,Women,apparel,Topwear,Dupatta,Brown,Summer,2012.0,Ethnic,Fabindia Red Hand Printed Kota Dupatta
28566,Men,apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Who Else Black T-shirt
31017,Men,apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Arrow Men White Striped Shirt
12295,Men,apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Genesis Men Solid White Shirts
13347,Women,apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Washed Blue Jeans
54480,Men,apparel,Innerwear,Briefs,Red,Summer,2016.0,Casual,Hanes Men String Premium String Bikini Briefs
28906,Women,apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,BIBA Women Printed Blue Kurta
43437,Women,apparel,Apparel Set,Kurta Sets,Pink,Summer,2012.0,Ethnic,Global Desi Women Pink & Orange Printed Anarkali Churidar Kurta with Duptatta
2710,Girls,apparel,Dress,Dresses,White,Summer,2011.0,Casual,Disney Kids Girl's White Daisy Kidswear
16635,Men,apparel,Topwear,Tshirts,Black,Summer,2016.0,Casual,Facit Men Smart Black Tshirt
49931,Men,apparel,Innerwear,Trunk,White,Summer,2016.0,Casual,Hanes Men White Trunks
22400,Men,apparel,Topwear,Shirts,Blue,Summer,2011.0,Formal,Mark Taylor Men Blue Shirt
34565,Women,apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Tonga Women Printed Black Dress
50020,Women,apparel,Bottomwear,Leggings,Navy Blue,Winter,2015.0,Casual,Hanes Women Navy Cotton Stretch Leggings
20357,Men,apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans
33740,Women,apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Vero Moda Women Bale Green Top
57205,Women,apparel,Bottomwear,Capris,White,Fall,2012.0,Casual,Kraus Jeans Women White Capris
11410,Men,apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Winter Grey T-shirt
41360,Men,apparel,Bottomwear,Jeans,Navy Blue,Summer,2016.0,Casual,Wrangler Men Navy Blue Millard Jeans
20165,Men,apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Wrangler Men Biker White Shirt
36000,Boys,apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Ben 10 Boys Navy Blue T-shirt
57037,Women,apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Elle Women Blue Dress
33572,Men,apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Wrangler Men Broad Striped Polo Red T-shirt
40080,Men,apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue T-shirt
41152,Women,apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Casual,Allen Solly Woman Grey Skirt
59991,Women,apparel,Dress,Dresses,Multi,Fall,2012.0,Casual,Avirate Multicoloured Dress
11622,Women,apparel,Topwear,Kurtas,Blue,Summer,2011.0,Ethnic,W Women Check Blue Kurtas
26292,Men,apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Proline Men Purple Striped Polo T-shirt
8018,Men,apparel,Topwear,Tshirts,Green,Fall,2011.0,Sports,Fila Men's Black Printed Green T-shirt
31225,Women,apparel,Topwear,Tshirts,Black,Winter,2013.0,Casual,Puma Women Black Polo T-shirt
46377,Men,apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue & Black Check Shirt
8824,Men,apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Spykar Men Ranger Black Shirts
16407,Men,apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Levis Men Solid Black Shirts
22632,Men,apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Printed Black T-shirt
52121,Boys,apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Doodle Boys Navy Blue Printed T-Shirt
14734,Men,apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Arrow Men Stripes Black Shirts
11246,Unisex,apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Sports,Urban Yoga Unisex Solid Grey Sweatshirts
44878,Men,apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue Striped Polo T-shirt
43261,Women,apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,Aneri Women Cream Kurta
2146,Men,apparel,Topwear,Tshirts,Purple,Spring,2011.0,Casual,Basics Men Purple Striped T-shirt
30793,Men,apparel,Topwear,Shirts,Rust,Summer,2012.0,Ethnic,Fabindia Men Striped Rust Shirt
13511,Men,apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Chimp Men Mumbai Opens White Tshirts
31641,Men,apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Indigo Nation Men White Shirt
50676,Men,apparel,Innerwear,Trunk,Grey Melange,Summer,2016.0,Casual,Chromozome Men Grey Melange Trunks
34333,Men,apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Surf Purple T-shirt
19817,Men,apparel,Topwear,Sweatshirts,Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Blue Sweatshirt
7434,Men,apparel,Topwear,Tshirts,Olive,Summer,2011.0,Casual,Proline Men Olive Brown Polo T-shirt
16063,Men,apparel,Bottomwear,Trousers,Olive,Fall,2011.0,Casual,Highlander Men Solid Olive Trouser
27516,Women,apparel,Innerwear,Briefs,Black,Winter,2015.0,Casual,Jockey Lace Stretch Black Boy Leg Brief
43053,Men,apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Black T-shirt
31473,Men,apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,Black Coffee Men Striped Charcoal Trousers
34101,Boys,apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Doodle Boys Printed Grey T-shirt
50444,Men,apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Chromozome Men Navy Blue Pack of 2 Briefs
16251,Men,apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,United Colors of Benetton Men Check Red Shirts
51596,Women,apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Wrangler Women Black Molly Jeans
22064,Women,apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Vishudh Women Printed Green Kurta
4083,Men,apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Inkfruit Men's Alien Party Lemon Yellow T-shirt
37784,Men,apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,John Players Men Gingham Blue Shirt
5151,Women,apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Wrangler Women's Braided Shoulder White T-shirt
11074,Men,apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Scullers Men Stripes Blue Sweaters
24393,Women,apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Folklore Women Red Printed Kurta
21427,Women,apparel,Topwear,Tops,Blue,Winter,2012.0,Casual,Roxy Women Blue Top
15612,Men,apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Men AS Thermal Grey Track Pants
4245,Men,apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Probase Men's I'M So Broke Navy T-shirt
24969,Men,apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,United Colors of Benetton Men Red T-shirt
53007,Women,apparel,Saree,Sarees,Blue,Fall,2012.0,Ethnic,FNF Blue Printed Sari
10360,Women,apparel,Dress,Dresses,Black,Fall,2011.0,Casual,United Colors of Benetton Women Black Dress
24155,Women,apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aurelia Women Green Kurta
40410,Women,apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Tonga Women Red & Black Top
30767,Men,apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Fabindia Men Brown Silk Kurta
8488,Women,apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Forever New Women Slate Grey Tops
3060,Men,apparel,Topwear,Tshirts,Beige,Summer,2011.0,Casual,Tantra Men's Imagine Beige T-shirt
50682,Men,apparel,Innerwear,Trunk,Black,Summer,2016.0,Casual,Chromozome Men Black Trunks
6512,Men,apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,ADIDAS Men's Light Green T-shirt
18931,Men,apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Levi's Men Graphic Print Blue Tshirt
9768,Men,apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,ADIDAS Men Adna Black Jackets
42175,Men,apparel,Topwear,Tshirts,White,Summer,2017.0,Casual,Status Quo Men White T-shirt
